Year,YearTotal,Era,Name,Content,Price,Start,End,Type,Status,Link
2024,,MUSIC [V2],Blind 2022,"Main Song
HOMICIDE55555

Bonus
🏆 WAKE UP (feat. Travis Scott)
Destroy Lonely & HXG - Spinnin (feat. Biggaveli)
Destroy Lonely - Tellin Lies
Destroy Lonely - Set Em' Up
Destroy Lonely - All On Me
Destroy Lonely - ???
Destroy Lonely - ???
Destroy Lonely - Countin Bitches

Goated by Krahh & Samuel Sampson
At the time of the groupbuy, HOMICIDE55555 was being privately bought, so to prevent the song from forceleaking, the staff were sent a snippet of STRESS and once buy was completed they were instead sent a 2023 song. The scam is completely fault of Tune.","10,000$","Aug 11, 2024","Aug 12, 2024",Blind,Completed,
2024,,VULTURES,🏆 2x MELROSE,"Main Song
¥$ - MELROSE [V3] (feat. Playboi Carti)
🏆 ¥$ - MELROSE [V2] (feat. Playboi Carti)

Bonuses
$5500 - Cochise Song From 2020 - [REACHED]
$6000 - Jeremih & Quavo - BOOHOO - [REACHED]
$???? - Two Out (Session) - [CANCELLED]

Original price: 10,000$ , 9,000$

Goated by Twinrova & Quesadilla
Two Out session as a bonus was scrapped after GB price dropped","5,000$","July 7, 2024","July 10, 2024",Bundle,Completed,
2024,,Whole Lotta Red [V1],"🏆 Tryna Get Down
(prod. Richie Souf)","Main Song
🏆 Tryna Get Down

Carti Hub posted a notice saying they would gb the song for $25,000 for anyone that would come forward with it. No one did, or at least we don't know if anyone said anything. Shas (former owner) claimed that they had received an offer and that they had to talk to Shogani and King Bob before buying it, but this was likely just an attempt to get them to sell it (if they even had it).","25,000$",Cancelled,Cancelled,Normal,Cancelled,
2024,,Multiple Eras,I AM MUSIC [ALBUM],"Main Content
PROBLEM CHILD
$100.000 - HEARD YALL GETTING MONEY - REACHED]
$300.000 - MOJO JOJO - [REACHED]
$1.000.000 - ALL RED - [CANCELLED]
$5.000.000 - $10.000.000 - I AM MUSIC [ALBUM] - [CANCELLED]

This groupbuy was hosted in the form of a cryptocurrency where the team behind the coin would release songs as the coin reached a certain value, and eventually the entire ""I AM MUSIC"" album upon reaching specific market caps (The total value of all coins added up). The market cap peaked at 920k USD$ ($80k before the ALL RED milestone) before being rugpulled bringing the market cap down to just $24k, essentially losing 97% of it's value in an instant. The team behind this coin likely did not have ALL RED or the album, instead, this was a metaphore for the market cap going ""ALL RED"". All files were degraded.","~10,000,000$","June 15, 2024",Scam,Bundle,Cancelled,
2024,,Whole Lotta Red [V1],"🏆 Not Real [V3]
(prod. Pi'erre Bourne)
(Molly)","Main Song
🏆 Not Real [V3] (Mixed & Mastered for Release)

The seller advertised the songs, like it has a 40 second additional verse, even tho the additional verse was 27 seconds long.","2,000$","May 25, 2024","May 25, 2024",Normal,Completed,
2024,,VULTURES,FUK SUMN Bundle,"Main Content
Ty Dolla $ign & Bump J - Smoking On A Junt
Ty Dolla $ign & Juicy J - Smoking On A Junt
Carti Fuk Sumn Acapella (w/ unused vocals)",750$,"May 19, 2024","May 19, 2024",Bundle,Completed,
2024,,MUSIC [V2],"🏆 MÉNAGE
(feat. Lil Uzi Vert) (prod. F1LTHY)","Main Song
🏆 MÉNAGE (feat. Lil Uzi Vert)

Song forceleaked shortly after opening by Shogani (and possibly pop?)","15,000$",Force Leaked,Force Leaked,Normal,Force Leaked,
2024,,MUSIC [V1],Blind Narcissist,"Main Song (Blind)
HXG - Ready To Crash (feat. Playboi Carti & 5unna)

Goated by Canwone

The buy was advertised to be a 'Narcissist era song' however it turned out to be from MUSIC (file dated 5/25/22) and not even cartis song.","3,500$","Apr 15, 2024","Apr 16, 2024",Blind,Completed,
2024,,Whole Lotta Red [V4],"🏆 Kid Cudi - Solo Dolo Pt. IV
(feat. Playboi Carti)","Main Song
Solo Dolo Pt. IV (Wav + Mp3 + Session Zip)

Bonuses
Carti footage shot by Joy Divizn (No Audio, 2:23)
Future - Seein Demons 
Lil Uzi Vert - Thank God (Akachi)

Goated by Hells & Canwone","6,200$","Apr 13, 2024","Apr 15, 2024",Normal,Completed,
2024,,Die Lit,"Blind ""V2""","Main Song (Blind)
Gon Smash
The Seller scammed, saying he's selling a 2019 V2 song, while the song is from early 2018","5,000$","Apr 2, 2024","Apr 3, 2024",Blind,Completed,
2024,,Whole Lotta Red [V2],"🏆 Coupe
(prod. Pi'erre Bourne)
(Lost & Found)","Main Song
Coupe
Cancelled because of people trolling in the pledge channel. Top 10 biggest fumbles of the com. RPC said there is a slim chance we would be able to buy this again. Potentially perma-vaulted.","20,000$",Cancelled,Cancelled,Normal,Cancelled,
2024,,VULTURES,FUK SUMN Bundle,"Main Content
Ty Dolla $ign & Bump J - Smoking On A Junt
Ty Dolla $ign & Juicy J - Smoking On A Junt
Carti Fuk Sumn Acapella (w/ unused vocals)",750$,Cancelled,Cancelled,Bundle,Cancelled,
2024,,Whole Lotta Red [V2],"Pass It [V1]
(Patience, Rich Ass Bastard)","Main Song
Pass It [V1]",750$,"Jan 15, 2024","Jan 15, 2024",Normal,Completed,
2024,,MUSIC [V1],"🏆 Trippie Redd - MANSION MUSIK [V1]
(feat. Playboi Carti) (prod. Igor Mamet, Nadddot, Bosley & Peter Jideonwo)","Main Song
🏆 Trippie Redd - MANSION MUSIK (feat. Playboi Carti)

Comm decided not to go through with the buy after seeing it would cost 10k.","10,000$",Cancelled,Cancelled,Normal,Cancelled,
2024,,Multiple Eras,🗑️ 5x Blind,"Main Songs (Blind)
Check Please [V2]
All Of Them [V2]
Flex [V1]
Lil Boy [V2]
Too Damn Basic

Bonuses
Yah [V4]","1,900$","Jan 6, 2024","Jan 6, 2024",Blind,Completed,
2023,2023,Die Lit,Blind Die Lit,"Main Song
Blind Die Lit

Cancelled, because the song has been said to be ass by the staff",200$,"Dec 29, 2023",Cancelled,Blind,Cancelled,
2023,2023,Playboi Carti,"Cake
(prod. Pi'erre Bourne)","Main Song
Cake","1,000$","Nov 1, 2023","Nov 1, 2023",Normal,Force Leaked,
2023,2023,Sen$ation,"🏆 Flexin'
(prod. Nneardark)","Main Song
🏆 Flexin'
Bonuses
Superstar Instrumental

Cancelled due to being a scam, the funds were transferred to the Cake GB",400$,"Oct 30, 2023","Oct 30, 2023",Normal,Cancelled,
2023,2023,Whole Lotta Red [V2],"🏆 Homicide*
(prod. Pi'erre Bourne)
(Homixide, I'm Outside)","Main Song
🏆 Homicide*

Cancelled via a popular vote, because people thought the buy would fuck up the buy prices even more and also because 40k for a MP3 is fucking insane. The seller also wanted 30k pledged before the buy could start, and wanted everyone who pledged to show POF and anyone who was donating over 1k had to donate before the buy even opened.
Also it later turned out that seller didnt have the song and it was all cap.","40,000$",Cancelled,Cancelled,Normal,Cancelled,
2023,2023,MUSIC [V2],"🏆 Lil Uzi Vert - Vetements Jeans [V1]
(with Playboi Carti) (prod. Maaly Raw, Ambezza & Outofair)
(Justin Bieber, By Myself)","Main Song
🏆 Lil Uzi Vert - Vetements Jeans
Bonuses
Let It Go [V3]
Break the Bank (with Lil Uzi Vert) [V2]
Flex Up Sessions
Homicide Groupbuy Option
2x Lone Blind Wanted Grails
Ken Blind Post X Era
2x Lancey Foux Blind Songs

Original Price: 20,000$","15,000$","Sep 29, 2023","Oct 6, 2023",Normal,Completed,
2023,2023,TMB Collab,"Carti x TrapMoneyBenny Collab Tape
(exec prod. TrapMoneyBenny)","Main Song
TMB x Carti collab tape (Dancer + 6x unheard songs)

Buy didn't go through because comm thought it wouldn't have been worth it. Dancer would end up leaking in April 2025, however the rest of the tape still remains unheard to this day. The Tape ended up being made up to sell dancer for more so thank god we didnt go thru with the buy.","Dancer ($3,500)
TMB x Carti tape ($15,000)",Cancelled,Cancelled,Normal,Cancelled,
2023,2023,MUSIC [V1],"Ye - Mr Miyagi [V17]
(feat. Playboi Carti & Future) (prod. AyoAA)","Main Song
Ye - Mr Miyagi (feat. Future & Playboi Carti) [V17]","Force Leaked by the seller
(200$)","Sep 24, 2023","Sep 25, 2023",Normal,Force Leaked,
2023,2023,Playboi Carti,"2900
(with Rich The Kid) (prod. Sushi Cee & Richie Souf)","Main Song
2900 (with Rich The Kid)
Bonuses
Stop Breathing (Tour Version) [V1]
Stop Breathing (Tour Version) [V2]
Over (Tour Version)","1,000$","Sep 2, 2023","Sep 2, 2023",Normal,Force Leaked,
2023,2023,MUSIC [V1],"🏆 WICKED
(prod. CardoGotWings)
(POCKETS, KILLERS, 250 Dash)","Main Song
🏆 WICKED
Goated by Hells
The song leaked 3 weeks before it was meant to drop as the lead single for MUSIC.","10,000$","Sep 1, 2023","Sep 1, 2023",Normal,Completed,
2023,2023,Playboi Carti,"All Of Them [V3]
(with Rich The Kid & Famous Dex) (prod. Lil Kaydee)","Main Song
All Of Them (with Rich The Kid) [V3]","1,000$","Aug 31, 2023","Aug 31, 2023",Normal,Completed,
2023,2023,Playboi Carti,🗑️ Full Metal,"Main Song
Full Metal
Bonuses
All In Her Face","1,000$","Aug 29, 2023","Aug 29, 2023",Normal,Force Leaked,
2023,2023,Die Lit,"Kate Moss
(prod. Pi'erre Bourne)","Main Song
Kate Moss

Original Price: 2,000$

Shas made a bet with the seller, if he gets the most kills in a fortnite match the price will be reduced. He won, which made the buy go from 2k to 1k in price.","1,000$","Aug 27, 2023","Aug 27, 2023",Normal,Completed,
2023,2023,Whole Lotta Red [V1],🏆 Blind Whole Lotta Red [V2],"Main Song (Blind)
🏆 VVV
Bonuses
Flex Up Stem Edit","1,200$","Jul 14, 2023","Jul 14, 2023",Blind,Force Leaked,
2023,2023,Whole Lotta Red [V2],"X Files
(prod. Maaly Raw)","Main Song
X Files
Bonuses
Bank Roll (with Lil Uzi Vert) (OG)
Lil Uzi Vert - Cartier (feat. Playboi Carti)

Cartier bonus was cancelled, likely because the song got private bought","2,700$",,"May 27, 2023",Normal,Completed,
2023,2023,Narcissist,"Future - Hold Up
(with Playboi Carti) (prod. Richie Souf & DJ Esco)","Main Song
Future - Hold Up (with Playboi Carti)","1,500$",,"May 11, 2023",Normal,Completed,
2023,2023,Whole Lotta Red [V1],"Xan
(prod. Pi'erre Bourne)
(Popped A Xan)","Main Song
Xan","4,000$",,"May 5, 2023",Normal,Completed,
2023,2023,Narcissist,"Two Out*
(feat. Lil Uzi Vert) (prod. F1LTHY)","Main Song
Two Out (feat. Lil Uzi Vert)

Original Price: 12,000$, 10,000$","7,500$","Apr 9, 2023","Apr 24, 2023",Normal,Completed,
2023,2023,Whole Lotta Red [V2],"⭐ 🏆 U Kan Do It Too
(prod. Richie Souf & Art Dealer)
(Too Much Money, We Rollin Up, Been Rollin)","Main Song
🏆 U Kan Do It Too","12,500$",,"Mar 28, 2023",Normal,Completed,
2023,2023,Whole Lotta Red [V4],Dick Pleaser,"Main Song
Dick Pleaser

goated by Hells","4,000$","Mar 20, 2023","Mar 21, 2023",Normal,Completed,
2022,,MUSIC [V1],"🏆 Ye - Mr. Miyagi [V5]
(feat. Future & Playboi Carti) (prod. AyoAA)","Main Song
🏆 Ye - Mr Miyagi (feat. Future & Playboi Carti) [V5]","2,500$","Nov 22, 2022","Nov 26, 2022",Normal,Completed,
2022,,Whole Lotta Red [V2],"🏆 2MANY
(prod. Richie Souf)
(Taking My Swag)","Main Song
🏆 2MANY","8,000$","Sep 18, 2022","Sep 21, 2022",Normal,Completed,
2022,,Multiple Eras,Bundle,"Main Song
🏆 Other Shit (feat. Lil Uzi Vert)
Playboi Carti feat. Asap Rocky & Asap Ferg idea
Playboi Carti - Frat Rules (A$AP Mob Ref)",,"Apr 4, 2022","Apr 5, 2022",Bundle,Completed,
2021,,Whole Lotta Red [V2],"🏆 Cartier
(feat. Lil Uzi Vert) (prod. Pi'erre Bourne)","Main Song
🏆 Cartier (feat. Lil Uzi Vert)","10,000$","Apr 16, 2021","Apr 16, 2021",Normal,Completed,
2021,,Whole Lotta Red [V1],Athena,"Main Song
Athena",,2021,2021,Normal,Completed,
2019,,Whole Lotta Red [V1],"🏆 Cancún [V2] 
(prod. Pi'erre Bourne)","Main Song 
Cancun",???,2019,"Sep 3, 2019",Normal,Completed,
2019,,Whole Lotta Red [V1],"🏆 Buffie The Body [V3] 
(prod. Roark Bailey)","Main Song 
Buffie The Body","2,500$",2019,"Aug 28, 2019",Normal,Completed,
2019,,Die Lit,"🏆 Alma Mater 
(prod. Pi'erre Bourne)","Main Song 
Alma Mater",???,2019,"Aug 25, 2019",Normal,Completed,
2019,,Whole Lotta Red [V1],"Don't Worry 
(feat. Wiz Khalifa) (prod. Bijan Amir & Maaly Raw)","Main Song 
Don't Worry","1,400$",2019,"Jul 28, 2019",Normal,Completed,
2019,,Whole Lotta Red [V1],"🏆 Not Real 
(prod. Pi'erre Bourne) 
(Molly, No Stylist, molly.jpg)","Main Song 
Not Real [V1]",???,2019,"Jun 6, 2019",Normal,Completed,
2019,,Whole Lotta Red [V1],"🏆 Young Nudy & Pi'erre Bourne - Pissy Pamper 
(feat. Playboi Carti) (prod. Pi'erre Bourne)","Main Song 
Pissy Pamper",???,2019,"Apr 18, 2019",Normal,Completed,
2019,,Whole Lotta Red [V1],"🏆 Reggie [V5] 
(prod. Pi'erre Bourne) 
(Choppa Go, Fashion Killer)","Main Song 
Reggie [V5]","1,200$",2019,"Mar 21, 2019",Normal,Completed,
2018,,Die Lit,"Dog Food [V3] 
(prod. Pi'erre Bourne)","Main Song 
Dog Food [V3]",400$,Oct 2018,"Oct 14, 2018",Normal,Completed,
