Era,Name,Notes,Track Length,File Date,Leak Date,Available Length,Quality,Link(s)
s*x m*ney dr*gs,"???
(feat. Lil Yachty)","Snippet previewed on November 30, 2022.",,,"Nov 30, 2022",Snippet,Recording,https://imgur.gg/f/VxafgHz
Watch My Back,"Lie [V1]
(prod. UglyFriend)","OG Filename: LUCKI_LIE__UGLYFRIEND
Leaked on September 28, 2022. Original version without the Fendi bennet vocals on the released version.",,,"Sep 28, 2022",OG File,High Quality,https://krakenfiles.com/view/MenduLPdBR/file.html
FLAWLESS LIKE ME [V2],"⭐️348
(feat. Babyface Ray) (prod. flansie)
(Young OG, 348 am)","OG Filename: 348 am mix 1.3
Previewed on December 12, 2021 via LUCKI's Instagram. Previewed again on February 21, 2022, via Lucki’s Instagram live. Later leaked on September 23, 2022. Seen on a rough draft tracklist for FLAWLESS LIKE ME. OG file leaked on May 2, 2026.",2:34,,"Sep 23, 2022",OG File,Lossless,https://imgur.gg/f/a98OF2m
FLAWLESS LIKE ME [V2],"BRAZY WEEKEND [V1]
(prod. BrentRambo, Synthetic, FLOWRENCY, & M0RRIS)
(Stalker, Be Around)","OG Filename: BRAZY WEEKEND MIX 1.2 {RT} {
OG file for BRAZY WEEKEND. Leaked on September 22, 2022.",1:58,,"Sep 22, 2022",OG File,CD Quality,https://krakenfiles.com/view/VPdr4n8d7G/file.html
FLAWLESS LIKE ME [V2],"Drought [V1]
(prod. Bhristo, Bugz Ronin, & Samsson)
(DROUGHTSKI)","OG Filename: DROUGHT {MIX 1} {LIMITED}
Contains a longer and slightly different outro. Leaked on September 22, 2022.",2:28,,"Sep 22, 2022",OG File,CD Quality,https://imgur.gg/f/4h5zI6g
FLAWLESS LIKE ME [V2],"EVERYTHING MY WAY / CODEINE COWBOY
(prod. Bhristo, Clayco, Samsson, BrentRambo, & Mayyzo))","OG Filename: EVERYTHING MY WAY CODEINE COWBOY
OG file for My Way / Codeine Cowboy. Leaked on September 22, 2022.",4:15,,"Sep 22, 2022",OG File,CD Quality,https://krakenfiles.com/view/etYXhk2eNW/file.html
FLAWLESS LIKE ME [V2],"HOW TF?! [V2]
(prod. flansie, Tobi Checker, & Gloyd)","OG Filename: HOW TF {MIX 1.2} {LIMITED}
OG file for HOW TF?!. Leaked on September 22, 2022.",2:08,,"Sep 22, 2022",OG File,CD Quality,https://krakenfiles.com/view/Ig59wT4tKE/file.html
FLAWLESS LIKE ME [V2],"Yesterday
(prod. Mayyzo & Samsson)
(10 P.M IN LNDN)","OG Filename: Lucki 'Yesterday' 8.6.22
OG file for 10 P.M IN LNDN. Leaked on September 22, 2022.",2:05,"Aug 6, 2022","Sep 22, 2022",OG File,CD Quality,https://krakenfiles.com/view/4baXVO2Fjc/file.html
FLAWLESS LIKE ME [V1],"MEET THE MARTIANS [V1]
(feat. Future) (prod. Bobby Raps, Hurtboy AG, & 10Fifty)
(Kapitol Denim, Pluto And Back)","OG Filename: 12-09-20 {JAYME MIX 2}
Snippet leaked on December 24, 2021. Leaked on September 21, 2022. Contains an open verse that was cut before the release.",3:05,"Dec 9, 2020","Sep 21, 2022",OG File,CD Quality,https://imgur.gg/f/gCI4rpa
FLAWLESS LIKE ME [V2],"Auntie [V1]
(prod. Ccured & flansie)
(DNA)","OG Filename: Lucki - Auntie
Previewed on December 9, 2021 via LUCKI's Instagram live. Previewed again on December 11, 2021. Previewed a third time on January 29, 2022. Leaked on September 21, 2022. Original version that doesn't contain the outro in the released version.",1:58,,"Sep 21, 2022",OG File,CD Quality,https://imgur.gg/f/taga49a
FLAWLESS LIKE ME [V2],"Made My Day [V1]
(prod. Bhristo, CGM Beats, & Maxvon)","OG Filename: 02-24-22 {JAYME ROUGH MIX}
Contains a longer and slightly different outro. Leaked on September 21, 2022.",2:28,"Feb 24, 2022","Sep 21, 2022",OG File,CD Quality,https://imgur.gg/f/GH4YOzS
FLAWLESS LIKE ME [V2],Man Up,"Previewed on September 21, 2022, via Lucki’s Instagram live.",,,"Sep 21, 2022",Partial,Recording,https://imgur.gg/f/tWIpIJg
FLAWLESS LIKE ME [V2],"Brand New
(prod. BrentRambo)","Previewed on August 2, 2022 via LUCKI's Instagram live. Previewed again in full on August 10, 2022 via LUCKI's Instagram live.",,,"Aug 10, 2022",Full,Recording,"https://imgur.gg/f/o7C7Yff
https://imgur.gg/f/I0p4upE"
FLAWLESS LIKE ME [V2],"🏆Manhattan
(feat. Babyface Ray)
(Make A Scene)","First previewed in December 2021 via LUCKI's Instagram story. Later previewed again on August 8, 2022.",,,"Aug 8, 2022",Partial,Recording,"https://imgur.gg/f/QidXxeV
https://imgur.gg/f/A2Y03iX"
Watch My Back,Acid,"OG Filename: Lucki Eck$ - Acid
Leaked on August 6, 2022.",1:07,,"Aug 6, 2022",OG File,CD Quality,https://krakenfiles.com/view/2jtNGF5QWo/file.html
Days B4 III,⭐️Family N Me,"OG Filename: Lucki x Ami RUFF Jeffontheboards
Previewed multiple times throughout 2019. Leaked on August 6, 2022.",5:22,,"Aug 6, 2022",OG File,CD Quality,https://krakenfiles.com/view/OCgdyvbH1G/file.html
Almost There,⭐️It Take Time,"OG Filename: it Take Time - Lucki
Leaked on August 6, 2022.",3:12,,"Aug 6, 2022",OG File,CD Quality,https://imgur.gg/f/YaygTQV
WAKE UP LUCKI,"Caught In It
(prod. F1LTHY)
(Copycat, Teacher)","Leaked on August 6, 2022. Uses the same lyrics as Copycat and a different instrumental produced by F1LTHY.",,,"Aug 6, 2022",Full,High Quality,https://krakenfiles.com/view/9vhn8uIDNf/file.html
WAKE UP LUCKI,"✨Go 2 Da Moon
(prod. F1LTHY)
(Moon Wit U. Go2DaMoon)","OG Filename: LUCKI 12.4.20 S1
Previewed on December 27, 2020 via LUCKI's Instagram story. Leaked on August 6, 2022. OG file leaked on October 13, 2025.",2:19,"Dec 4, 2020","Aug 6, 2022",OG File,CD Quality,https://imgur.gg/f/5XZhpr6
WAKE UP LUCKI,"✨Karma TV
(prod. F1LTHY)","OG Filename: LUCKI 12.3.20 S1 ROUGH
Previewed on December 27, 2020 via LUCKI's Instagram live. Leaked on August 6, 2022.",2:43,"Dec 3, 2020","Aug 6, 2022",OG File,CD Quality,https://imgur.gg/f/2ymlTVV
WAKE UP LUCKI,"⭐️Out My Body
(prod. F1LTHY)
(Percs Like Molly)","OG Filename: 04-13-21 {JAYME MIX 1}
Leaked on August 6, 2022.",2:37,"Apr 13, 2021","Aug 6, 2022",OG File,CD Quality,https://imgur.gg/f/g3IKxZU
FLAWLESS LIKE ME [V1],"✨Hunnid
(prod. BrentRambo & Soldado)
(100 Days 100 Nights, Pretty Girl)","OG Filename: 01-28-21 {JAYME ROUGH MIX}
Leaked on August 6, 2022.",2:09,"Jan 28, 2021","Aug 6, 2022",OG File,CD Quality,https://imgur.gg/f/O2v5Cx3
FLAWLESS LIKE ME [V1],"⭐️Copycat
(prod. BrentRambo)
(Teacher, Caught In It)","OG Filename: 03-11-21 {JAYME MIX 2}
Previewed in 2021. Leaked on August 6, 2022. OG file leaked on December 21, 2025.",2:08,"Mar 11, 2021","Aug 6, 2022",OG File,CD Quality,https://imgur.gg/f/iDYV5Fb
FLAWLESS LIKE ME [V1],"⭐️Pop Out
(prod. BrentRambo)
(Grouphome)","OG Filename: 2 09-29-20 {JAYME MIX 1}
Previewed on October 4, 2020 via LUCKI's Instagram live. Leaked on August 6, 2022. OG File leaked on April 19, 2024.",1:21,"Sep 29, 2020","Aug 6, 2022",OG File,CD Quality,https://imgur.gg/f/apH42Kx
FLAWLESS LIKE ME [V1],"ROXI
(prod. BrentRambo & Okami)
(Racks In, Racks Got Me, 100 Bands, Roxy)","OG Filename: 2 09-30-20 {JAYME MIX 1}
Leaked on August 6, 2022. OG File leaked on November 12, 2024.",2:00,"Sep 30, 2020","Aug 6, 2022",Full,CD Quality,https://imgur.gg/f/OSVrosE
FLAWLESS LIKE ME [V2],"⭐️Normal To Me
(prod. BrentRambo)
(No Pics, How Far Can I Go, Forget, Fumble)","OG Filename: 05-26-21 V1 {JAYME MIX 1}
Previewed on May 28, 2021 via LUCKI's Instagram live. Leaked on August 6, 2022. OG file leaked on April 19, 2024.",2:12,"May 26, 2021","Aug 6, 2022",OG File,CD Quality,https://imgur.gg/f/ic6QwYC
FLAWLESS LIKE ME [V2],"🏆Good Intentions
(prod. BrentRambo)
(Naruto)","Previewed on June 11, 2022 via LUCKI's Instagram live.",,,"Jun 11, 2022",Partial,Recording,https://imgur.gg/f/LkpLIzk
DAYS B4 II EP,"✨Drive Slow
(prod. CHASETHEMONEY)
(Lovely)","OG Filename: Lucki_chase_15_KK1
Previewed in 2018 via LUCKI's Instagram. Leaked on June 2, 2022.",1:54,,"Jun 2, 2022",OG File,CD Quality,https://krakenfiles.com/view/Ax0GudwZG6/file.html
DAYS B4 II EP,"✨Know Me
(prod. CHASETHEMONEY)
(4young)","OG Filename: Lucki_chase_22_KK1
Previewed in 2018 via LUCKI's Instagram live. Leaked on June 2, 2022.",2:15,,"Jun 2, 2022",OG File,CD Quality,https://imgur.gg/f/3vMSwyN
DAYS B4 II EP,"⭐️Sixforty
(feat. Lil Maxo & Elmarq) (prod. Marcusbasquiat)","OG Filename: LUCKI_sixforty_KK1
Leaked on June 2, 2022.",2:24,,"Jun 2, 2022",OG File,CD Quality,https://krakenfiles.com/view/5SYHOghZ9D/file.html
Freewave 3,"⭐️Courtside
(prod. Wiardon)
(Miss Me With That)","OG Filename: Lucki_courtside_KK1
Leaked on June 2, 2022.",1:14,,"Jun 2, 2022",OG File,CD Quality,https://imgur.gg/f/PQ0mkWJ
Almost There,"Balenciaga Princess [V1]
(prod. StoopidXool)","OG Filename: 04-11-20 {JAYME MIX 1}
Previewed on May 7, 2020 via LUCKI's Instagram. Leaked on June 2, 2022.",2:07,"Apr 11, 2020","Jun 2, 2022",OG File,High Quality,https://imgur.gg/f/bH66RPv
Almost There,"⭐️Diamonds
(prod. noveks, Adio, & Plu2o Nash)
(Chemistry)","OG Filename: Diamonds - Lucki
First previewed by LUCKI on April 7, 2020. Later leaked in full on June 2, 2022.",2:22,,"Jun 2, 2022",OG File,CD Quality,https://imgur.gg/f/Bzj20ox
FLAWLESS LIKE ME [V1],"No ID
(prod. mandojoyworld)","OG Filename: 09-03-20 {JAYME MIX 1}
Previewed on September 4, 2020 via LUCKI's Instagram live. Leaked on June 2, 2022.",1:43,"Sep 3, 2020","Jun 2, 2022",OG File,CD Quality,https://imgur.gg/f/FUhKJXs
FLAWLESS LIKE ME [V1],"⭐️Super Sport Shit [V2]
(prod. Adio & Plu2o Nash)","OG Filename: 02-12-21 V2 {JAYME MIX 1}
Previewed on March 8, 2021 via LUCKI's Instagram live. Leaked on June 2, 2022.",3:17,"Feb 12, 2021","Jun 2, 2022",OG File,CD Quality,https://imgur.gg/f/cjkKzU9
FLAWLESS LIKE ME [V1],"✨Take Me Back
(prod. Justiiice)
(Made It Back)","OG Filename: 4 09-09-20 {JAYME MIX 1}
Alternative Filename: AUDIO_6792
Previewed on September 10, 2020. Leaked on June 2, 2022.",2:09,"Sep 9, 2020","Jun 2, 2022",OG File,CD Quality,https://imgur.gg/f/nbnhksC
FLAWLESS LIKE ME [V2],"Sauce
(feat. Brooks) (prod. Trapboy3k, 20ksean, & LulRose)","OG Filename: sauce_lucki740am
Leaked on June 2, 2022.",2:37,,"Jun 2, 2022",OG File,CD Quality,https://imgur.gg/f/53aJ35m
FLAWLESS LIKE ME [V2],"Who Can I Trust [V2]
(feat. Babyface Ray) (prod. 20ksean)","OG Filename: who can i trust face lucki v2
Leaked on June 2, 2022.",3:16,,"Jun 2, 2022",OG File,CD Quality,https://imgur.gg/f/kgGBAMB
FLAWLESS LIKE ME [V1],"⭐️Calling You
(prod. BrentRambo)
(Album Dates)","OG Filename: 09-17-20 {JAYME MIX 1}
Leaked on June 1, 2022 via underw6ter.",1:49,"Sep 17, 2020","Jun 1, 2022",OG File,CD Quality,https://imgur.gg/f/8HNJzJ1
FLAWLESS LIKE ME [V2],"55 Nights
(prod. davyn, Mingo & Maxvon)","Previewed on May 30, 2022 via LUCKI's Instagram live.",,,"May 30, 2022",Partial,Recording,https://imgur.gg/f/mDWyF7n
FLAWLESS LIKE ME [V2],"New York [V1]
(prod. flansie & Skimayne)
(Forget)","OG Filename: Lucki_Lucki 11.6.2021_Riugh_V1
Previewed in 2021. Leaked on May 23, 2022. Later released as Track 15 on s*x m*ney dr*gs.",1:45,"Nov 6, 2021","May 23, 2022",OG File,CD Quality,https://imgur.gg/f/cHBesb3
FLAWLESS LIKE ME [V2],"Total
(prod. Samsson)
(New Codeine)","Previewed on May 20, 2022 via LUCKI's Instagram live.",,,"May 20, 2022",Partial,Recording,https://imgur.gg/f/xtfdd9y
FLAWLESS LIKE ME [V2],"A Lot In The Soda
(prod. Samsson)","Previewed on May 9, 2022 via LUCKI's Instagram story.",,,"May 9, 2022",Snippet,Recording,https://imgur.gg/f/u4SB7ur
WAKE UP LUCKI,"Month [V1]
(prod. ShaunGoBrazy & F1LTHY)
(2019)","OG Filename: F1lthy Lucki_month_kk3_{JAYME MIX 1}
Leaked on April 28, 2022.",2:32,,"Apr 28, 2022",OG File,Lossless,https://krakenfiles.com/view/CU5I10hw5m/file.html
FLAWLESS LIKE ME [V2],"Convince Me
(prod. SpaceTheWizard)","Previewed on April 27, 2022 via LUCKI's Instagram live.",,,"Apr 27, 2022",Partial,Recording,https://imgur.gg/f/Be7wA5L
FLAWLESS LIKE ME [V2],"🏆If It Ain't Wock
(prod. flansie & Ccured)","OG Filename: 2 12-23-21 {JAYME R...
Previewed in high quality on December 24, 2021. Previewed again on April 27, 2022.",1:53,"Dec 23, 2021","Apr 27, 2022",Partial,High Quality,"https://imgur.gg/f/Vydw8gB
https://imgur.gg/f/kbooCB4"
FLAWLESS LIKE ME [V2],"🏆More Than Ever 2
(prod. BrentRambo & Ccured)
(Can't Fathom It)","Previewed on April 27, 2022 via LUCKI's Instagram live.",,,"Apr 27, 2022",Partial,Recording,https://imgur.gg/f/mzZg991
WAKE UP LUCKI,"???
(prod. F1LTHY)
(Wake Up Neptune)","Snippet leaked on April 13, 2022.",,,"Apr 13, 2022",Snippet,CD Quality,https://imgur.gg/f/n5aGEc7
FLAWLESS LIKE ME [V2],"Tighten Up (HOW TF!?) [V1]
(prod. flansie, Tobi Checker, & Gloyd)","Seen on a rough draft tracklist for FLAWLESS LIKE ME. Previewed on January 13, 2022 via LUCKI's Instagram. Previewed again on April 4, 2022 via LUCKI's Instagram live.",,,"Apr 4, 2022",Snippet,Recording,
FLAWLESS LIKE ME [V2],"What You Said
(prod. UglyFriend & Talibanmari)","OG Filename: 05-11-21 {JAYME MIX 1}_1
Leaked on March 18, 2022. OG File leaked on April 2, 2024.",2:08,"May 11, 2021","Mar 18, 2022",OG File,CD Quality,https://imgur.gg/f/DksaoJC
Freewave 3,"What Is Left
(prod. 7spellz)","Leaked on February 22, 2022.",,,"Feb 22, 2022",Full,High Quality,https://krakenfiles.com/view/8hZoIghTJB/file.html
FLAWLESS LIKE ME [V1],"⭐️LUVR BOY
(prod. BrentRambo & Okami)
(60mgs)","OG Filename: 5 09-09-20 {JAYME MIX 1}
Previewed on September 11, 2020 via LUCKI's Instagram live. The track was originally going to be the second single for FLM, however was never released. LUCKI confirmed on September 17, 2022 that the track would be on FLM but never ended up being on the album.",2:16,"Sep 9, 2020","Feb 22, 2022",OG File,CD Quality,https://imgur.gg/f/0agb6NG
FLAWLESS LIKE ME [V2],No Love,"Previewed on February 21, 2022 via LUCKI's Instagram live.",,,"Feb 21, 2022",Partial,Recording,https://imgur.gg/f/EHcOXfK
FLAWLESS LIKE ME [V1],"⭐️Needed Me
(prod. Plu2o Nash & Adio)
(Power Up)","Previewed on January 10, 2021 via LUCKI's Instagram live. Leaked on December 7, 2021.",,,"Dec 7, 2021",Full,High Quality,https://krakenfiles.com/view/VwDpQ0byw6/file.html
FLAWLESS LIKE ME [V1],"⭐️Fairytales
(prod. StoopidXool)
(Fiji, Today)","OG Filename: Fairytale
First previewed on October 10, 2020 via LUCKI's Instagram live. Previewed again on March 8, 2021 via LUCKI's Instagram live. Later leaked in full on December 1, 2021.",2:43,,"Dec 1, 2021",OG File,CD Quality,https://imgur.gg/f/eYAkZFc
WAKE UP LUCKI,"⭐️Get Loose
(prod. Lukrative & F1LTHY)","OG Filename: 9-13-20 (JUSTXJAYMEMIX)
Previewed on September 14, 2020 via LUCKI's Instagram story. Previewed agan on September 16, 2020 via LUCKI's Instagram live. Leaked October 10, 2021",1:53,"Sep 13, 2020","Oct 10, 2021",OG File,CD Quality,https://imgur.gg/f/nJ9ByOq
FLAWLESS LIKE ME [V1],"⭐️Attitude
(prod. BrentRambo)
(Falling Away)","OG Filename: 03-02-21 {JAYME ROUGH MIX}
Previewed on March 8, 2021 via LUCKI's Instagram live. Leaked on October 10, 2021. OG File leaked on April 2, 2024.",2:04,"Mar 2, 2021","Oct 10, 2021",OG File,CD Quality,https://imgur.gg/f/vEPv3bC
FLAWLESS LIKE ME [V1],"⭐️Psycho Truck
(prod. BrentRambo)","OG Filename: PSYCHO TRCUK 01-13-21 {JAYME ROUGH MIX}
Previewed on January 27, 2021. Later leaked on October 10, 2021.",1:36,"Jan 13, 2021","Oct 10, 2021",OG File,CD Quality,https://imgur.gg/f/gqbtoc5
FLAWLESS LIKE ME [V1],"Leave Her [V1]
(prod. BrentRambo)","OG Filename: 4 09-10-20 {JAYME MIX 1}
Previewed on March 8, 2021 via LUCKI's Instagram live. Leaked on October 3, 2021. Contains a shorter outro compared to the released version.",2:05,"Sep 10, 2020","Oct 3, 2021",OG File,CD Quality,https://imgur.gg/f/X0s3ppg
DAYS B4 II EP,"Rain
(feat. UnoTheActivist) (prod. Marcusbasquiat)","OG Filename: Uno x lucki - rain
Leaked via underw6ter on September 21, 2021. Track 13 on the tracklist for Better Days.",4:03,,"Sep 21, 2021",OG File,CD Quality,https://krakenfiles.com/view/aOA7uY3PPm/file.html
FLAWLESS LIKE ME [V2],"🏆Lil Boy
(prod. BrentRambo)","Previewed on September 15, 2021 via LUCKI's Instagram story.",,,"Sep 15, 2021",Partial,Recording,https://imgur.gg/f/qpuIkJG
FLAWLESS LIKE ME [V1],"⭐️Half Evil
(prod. BrentRambo)
(Leave It To Me, Miami, Should Of Been Touring)","OG Filename: 2 09-09-20 {JAYME MIX 1}
Previewed on April 29, 2021 via Brent's Instagram story. Snippet leaked on May 1, 2021. Leaked on September 11, 2021. OG file leaked on December 14, 2025.",2:01,"Sep 9, 2020","Sep 11, 2021",OG File,CD Quality,https://imgur.gg/f/FGx8WfI
