Era,Name,Notes,Track Length,File Date,Leak Date,Available Length,Quality,Link(s)
LOVE.$WEAT.TEAR$,"Amazing [V2]
(prod. Skrillex & ???)","OG Filename: 10. Amazing
Version said to have been considered for Ant's 2020 album LOVE.$WEAT.TEAR$. Has additional production and a faster tempo compared to the Yandhi-era reference. Was later recorded on by Ty during Italy ¥$ sessions. Original snippet leaked December 7th, 2025.",3:14,"Dec 21, 2020","Dec 7, 2025",OG File,Lossless,https://pillows.su/f/a3aaf8efa580a652a4394557d8647608
HAPPY 2 BE HERE WITH YOU,"¥$ - Amazing [V3]
(feat. Ant Clemons) (prod. Skrillex & ???)","OG Filename: 20 amazing_01
Originally an Ant Clemons reference track from Yandhi sessions, seemingly brought back during Italy sessions with Ty vocals, as evidenced by it's name appearing on an Italy-era tracklist. Has Ty doing part of Ant's verse and harmonies on the hook. Unknown if Ye ever recorded for this during either Yandhi or ¥$ sessions. Filename seen in a list of files on damn james!'s laptop during an Instagram Live on November 21st, 2025. Played by Ty on stream December 7th, 2025.",,"Aug 30, 2023","Dec 7, 2025",Full,Recording,https://pillows.su/f/e47ddbca4d1cae1277577903c1cb53b8
HAPPY 2 BE HERE WITH YOU,"¥$ - BEG FORGIVENESS [V27]
(feat. Playboi Carti) (prod. JPEGMAFIA & Aver Ray)","Version with Playboi Carti vocals over the beatswitch, unknown if the original beat is attached or if Chris Brown is featured. Likely made very late into the song's development. Has much more production such as drums and 808s not found on release. Played by Ty on stream December 7th, 2025.",,,"Dec 7, 2025",Snippet,Recording,https://pillows.su/f/04127197abf441ef8addc9e8fc91537a
4Play II,"damn james!, DJ Drama & Ty Dolla $ign - SHE'S BACK OUTSIDE [V34]
(feat. Ant Clemons) (prod. damn james! & TheLoudPack)
(BACK OUTSIDE, WE BACK OUTSIDE, APEROL SPRITZ (BACK OUTSIDE), APEROL SPRITZ)","OG Filename: ty.stu.james.11(shes b...
Played by damn james! on stream November 27, 2025.",2:31,"Nov ??, 2025","Nov 27, 2025",Full,Recording,https://pillows.su/f/4f1e7f637a1614dcbd2df242dfbc9a22
HAPPY 2 BE HERE WITH YOU,"¥$ - Back Outside [V5]
(feat. Ant Clemons) (prod. damn james!, TheLoudPack & AyoAA)
(Aperol Spritz, SHE'S BACK OUTSIDE)","Has alternate production from AyoAA which reuses Digital Nas' snare rolls from ""LOUIE BAGS"". Previewed by AyoAA on a Twitch stream November 25th, 2025.",,,"Nov 25, 2025",Partial,Recording,https://pillows.su/f/6fb4f5ece1a3be6cd90d9c9d661356f1
HAPPY 2 BE HERE WITH YOU,"¥$ - Aperol Spritz (BACK OUTSIDE) [V4]
(feat. Ant Clemons) (prod. AyoAA, damn james! & TheLoudPack)
(We Back Outside, She's Back Outside)","Has alternate production from AyoAA which reuses his snare rolls from ""LOUIE BAGS"". Previewed by AyoAA on a Twitch stream November 25th, 2025.",,,"Nov 25, 2025",Partial,Recording,https://pillows.su/f/6fb4f5ece1a3be6cd90d9c9d661356f1
HAPPY 2 BE HERE WITH YOU,"Ty Dolla $ign - Paid [V3]
(feat. Kanye West) (prod. Stryv & Chrishan)
(Get Paid, 3AM)","Seen as track 6 on a Japan tracklist for Beach House 4 posted by dbmagic. Initial Ye freestyle, presumably from Japan sessions. Snippet leaked November 21st, 2025.",,,"Nov 21, 2025",Snippet,High Quality,https://pillows.su/f/b50afea70917deefcee6ebafa2b4b441
4Play II,"damn james!, DJ Drama & Ty Dolla $ign - SHE'S BACK OUTSIDE [V35]
(feat. Ant Clemons) (prod. damn james! & TheLoudPack)
(BACK OUTSIDE, WE BACK OUTSIDE, APEROL SPRITZ (BACK OUTSIDE), APEROL SPRITZ)","OG Filename: 12 she s back outside
Final version. Played by damn james! on stream November 21, 2025.",,"Nov 16, 2025","Nov 21, 2025",Snippet,Recording,Link Needed
HAPPY 2 BE HERE,"Ty Dolla $ign - Intention [V2]
(feat. Brandy) (prod. Camper & Mustard)","While playing the song on stream, Ty repeatedly stated that he wanted to do something with it, mentioning that it could appear on Beach House 4 and implying that he may have been considering it for the TYCOON deluxe; the song would ultimately release on girl music vol. 1. Ty also suggested that the song dates back several years; it was likely recorded around June 20, 2019, when Ty, Brandy, and Camper were pictured together in the studio. First played by Ty on stream November 18, 2025.",,"Jun 20, 2019","Nov 20, 2025",Partial,Recording,Link Needed
LOVE.$WEAT.TEAR$,"Ty Dolla $ign - ???
(feat. Ant Clemons)
(Slow Dancing)","First played by Ty on stream September 15, 2025. According to Ty, the song was made around the pandemic time for a movie.",,,"Nov 18, 2025",Partial,Recording,https://pillows.su/f/f1572be7c214f16706de73ab448b8e62
HAPPY 2 BE HERE WITH YOU,"¥$ - Everything [V4]
(feat. Ant Clemons) (prod. DJ Camper)
(ONCE AGAIN, RAIN ON ME)","Contains better mixing, and new rain sounds on the outro. Played on Ty Dolla $ign's Twitch Stream on November 17th, 2025.",~3:00,,"Nov 17, 2025",Full,Recording,https://pillows.su/f/a9dfec4947176af712040a7745bbf5b6
4Play II,"damn james!, DJ Drama & Ty Dolla $ign - SHE'S BACK OUTSIDE [V33]
(feat. Ant Clemons) (prod. damn james! & TheLoudPack)
(APEROL SPRITZ, WE BACK OUTSIDE)","OG Filename: 12 Airplane Mode 2 GG REF-23
Version with DJ Drama narration and the original beat. Leaked alongside the music video after Ty accidentally showed the link on stream.",2:31,"Nov 4, 2025","Nov 13, 2025",Full,Lossless,https://pillows.su/f/e034a3fb27d1b0ff5db4bf7da0347901
LOVE.$WEAT.TEAR$,"After All [V1]
(feat. Big Sean) (prod. Hit-Boy)","OG Filename: After All Ant Clemons Big Sean prod. HitBoy
Ant Clemons song featuring Big Sean. Has an open verse. Intended for his album LOVE.$WEAT.TEAR$. Leaked in full September 18, 2022, with the OG file leaking later.",3:53,,"Nov 10, 2025",OG File,CD Quality,https://pillows.su/f/f7cd49f2d951423985f01c32a1e0ee0f
LOVE.$WEAT.TEAR$,"✨ After All [V2]
(feat. Ty Dolla $ign & Big Sean) (prod. Hit-Boy)","OG Filename: 02.AfterAll
Version with an additional Ant Clemons verse filling the open along with Ty vocals. Intended to be track 2 on Ant's scrapped album LOVE.$WEAT.TEAR$.",,,"Nov 10, 2025",OG File,Lossless,https://pillows.su/f/f6b6b37a5d19f8f3cbd7f838fa81d73b
